JobID,JobName,User,Partition,State,AllocCPUS,Elapsed,MaxRSS,TotalCPU,ReqMem
432693.batch,batch,,,COMPLETED,80,02:06:31,4.43M,00:00.393,4700Mc
432693.extern,extern,,,COMPLETED,80,02:06:31,0,00:00.001,4700Mc
432693.0,mprof,,,COMPLETED,80,02:06:27,194148.41M,02:05:31,4700Mc
432694,Q09S1023P01DsCU00SJS01SCCN_577,dgoncalves,hmem1,COMPLETED,80,02:05:32,,02:05:10,4700Mc
432694.batch,batch,,,COMPLETED,80,02:05:32,4.43M,00:00.342,4700Mc
432694.extern,extern,,,COMPLETED,80,02:05:32,0,00:00:00,4700Mc
432694.0,mprof,,,COMPLETED,80,02:05:30,194485.08M,02:05:09,4700Mc
432695,Q09S1023P01DsCU00SJS01SCCN_578,dgoncalves,hmem1,COMPLETED,80,02:05:35,,02:05:14,4700Mc
432695.batch,batch,,,COMPLETED,80,02:05:35,4.43M,00:00.351,4700Mc
432695.extern,extern,,,COMPLETED,80,02:05:35,0,00:00.001,4700Mc
432695.0,mprof,,,COMPLETED,80,02:05:33,194821.40M,02:05:14,4700Mc
432696,Q09S1023P01DsCU00SJS01SCCN_579,dgoncalves,hmem1,COMPLETED,80,02:05:40,,02:05:04,4700Mc
432696.batch,batch,,,COMPLETED,80,02:05:40,4.43M,00:00.352,4700Mc
432696.extern,extern,,,COMPLETED,80,02:05:40,0,00:00:00,4700Mc
432696.0,mprof,,,COMPLETED,80,02:05:39,195162.49M,02:05:04,4700Mc
432697,Q09S1023P01DsCU00SJS01SCCN_580,dgoncalves,hmem1,COMPLETED,80,02:07:00,,02:06:45,4700Mc
432697.batch,batch,,,COMPLETED,80,02:07:00,4.43M,00:00.362,4700Mc
432697.extern,extern,,,COMPLETED,80,02:07:00,0,00:00.001,4700Mc
432697.0,mprof,,,COMPLETED,80,02:06:59,195501.48M,02:06:45,4700Mc
432698,Q09S1023P01DsCU00SJS01SCCN_581,dgoncalves,hmem1,COMPLETED,80,02:05:24,,02:04:57,4700Mc
432698.batch,batch,,,COMPLETED,80,02:05:24,4.43M,00:00.366,4700Mc
432698.extern,extern,,,COMPLETED,80,02:05:24,0,00:00.001,4700Mc
432698.0,mprof,,,COMPLETED,80,02:05:21,195838.22M,02:04:56,4700Mc
432699,Q09S1023P01DsCU00SJS01SCCN_582,dgoncalves,hmem1,COMPLETED,80,02:05:51,,02:05:39,4700Mc
432699.batch,batch,,,COMPLETED,80,02:05:51,4.42M,00:00.340,4700Mc
432699.extern,extern,,,COMPLETED,80,02:05:51,0,00:00.001,4700Mc
432699.0,mprof,,,COMPLETED,80,02:05:50,196173.97M,02:05:38,4700Mc
432700,Q09S1023P01DsCU00SJS01SCCN_583,dgoncalves,hmem1,COMPLETED,80,02:06:21,,02:05:46,4700Mc
432700.batch,batch,,,COMPLETED,80,02:06:21,4.43M,00:00.353,4700Mc
432700.extern,extern,,,COMPLETED,80,02:06:21,0,00:00.001,4700Mc
432700.0,mprof,,,COMPLETED,80,02:06:19,196510.70M,02:05:46,4700Mc
432701,Q09S1023P01DsCU00SJS01SCCN_584,dgoncalves,hmem1,COMPLETED,80,02:08:45,,02:07:59,4700Mc
432701.batch,batch,,,COMPLETED,80,02:08:45,4.43M,00:00.391,4700Mc
432701.extern,extern,,,COMPLETED,80,02:08:45,0,00:00:00,4700Mc
432701.0,mprof,,,COMPLETED,80,02:08:42,196842.23M,02:07:59,4700Mc
432702,Q09S1023P01DsCU00SJS01SCCN_585,dgoncalves,hmem1,COMPLETED,80,02:07:01,,02:07:00,4700Mc
432702.batch,batch,,,COMPLETED,80,02:07:01,4.43M,00:00.352,4700Mc
432702.extern,extern,,,COMPLETED,80,02:07:01,0,00:00:00,4700Mc
432702.0,mprof,,,COMPLETED,80,02:06:59,197183.48M,02:07:00,4700Mc
432703,Q09S1023P01DsCU00SJS01SCCN_586,dgoncalves,hmem1,COMPLETED,80,02:08:39,,02:08:20,4700Mc
432703.batch,batch,,,COMPLETED,80,02:08:39,4.43M,00:00.347,4700Mc
432703.extern,extern,,,COMPLETED,80,02:08:39,0,00:00.001,4700Mc
432703.0,mprof,,,COMPLETED,80,02:08:38,197515.34M,02:08:19,4700Mc
432704,Q09S1023P01DsCU00SJS01SCCN_587,dgoncalves,hmem1,COMPLETED,80,02:16:32,,02:15:51,4700Mc
432704.batch,batch,,,COMPLETED,80,02:16:32,4.44M,00:00.346,4700Mc
432704.extern,extern,,,COMPLETED,80,02:16:32,0,00:00.001,4700Mc
432704.0,mprof,,,COMPLETED,80,02:16:31,197851.16M,02:15:51,4700Mc
432705,Q09S1023P01DsCU00SJS01SCCN_588,dgoncalves,hmem1,COMPLETED,80,02:08:56,,02:08:43,4700Mc
432705.batch,batch,,,COMPLETED,80,02:08:56,4.43M,00:00.348,4700Mc
432705.extern,extern,,,COMPLETED,80,02:08:56,0,00:00.001,4700Mc
432705.0,mprof,,,COMPLETED,80,02:08:54,198188.97M,02:08:43,4700Mc
432706,Q09S1023P01DsCU00SJS01SCCN_589,dgoncalves,hmem1,COMPLETED,80,02:08:02,,02:07:31,4700Mc
432706.batch,batch,,,COMPLETED,80,02:08:02,4.43M,00:00.382,4700Mc
432706.extern,extern,,,COMPLETED,80,02:08:02,0,00:00:00,4700Mc
432706.0,mprof,,,COMPLETED,80,02:07:59,198525.74M,02:07:31,4700Mc
432707,Q09S1023P01DsCU00SJS01SCCN_590,dgoncalves,hmem1,COMPLETED,80,02:08:26,,02:08:09,4700Mc
432707.batch,batch,,,COMPLETED,80,02:08:26,4.46M,00:00.352,4700Mc
432707.extern,extern,,,COMPLETED,80,02:08:26,0,00:00.001,4700Mc
432707.0,mprof,,,COMPLETED,80,02:08:24,198866.38M,02:08:08,4700Mc
432708,Q09S1023P01DsCU00SJS01SCCN_591,dgoncalves,hmem1,COMPLETED,80,02:08:53,,02:08:24,4700Mc
432708.batch,batch,,,COMPLETED,80,02:08:53,4.43M,00:00.344,4700Mc
432708.extern,extern,,,COMPLETED,80,02:08:53,0,00:00.001,4700Mc
432708.0,mprof,,,COMPLETED,80,02:08:52,199198.61M,02:08:24,4700Mc
432709,Q09S1023P01DsCU00SJS01SCCN_592,dgoncalves,hmem1,COMPLETED,80,02:11:03,,02:10:03,4700Mc
432709.batch,batch,,,COMPLETED,80,02:11:03,4.43M,00:00.388,4700Mc
432709.extern,extern,,,COMPLETED,80,02:11:03,0,00:00:00,4700Mc
432709.0,mprof,,,COMPLETED,80,02:11:00,199535.61M,02:10:02,4700Mc
432710,Q09S1023P01DsCU00SJS01SCCN_593,dgoncalves,hmem1,COMPLETED,80,02:11:18,,02:10:59,4700Mc
432710.batch,batch,,,COMPLETED,80,02:11:18,4.43M,00:00.348,4700Mc
432710.extern,extern,,,COMPLETED,80,02:11:18,0,00:00.001,4700Mc
432710.0,mprof,,,COMPLETED,80,02:11:16,199874.39M,02:10:59,4700Mc
432711,Q09S1023P01DsCU00SJS01SCCN_594,dgoncalves,hmem1,COMPLETED,80,02:13:38,,02:12:25,4700Mc
432711.batch,batch,,,COMPLETED,80,02:13:38,4.43M,00:00.355,4700Mc
432711.extern,extern,,,COMPLETED,80,02:13:38,0,00:00.001,4700Mc
432711.0,mprof,,,COMPLETED,80,02:13:37,200209.02M,02:12:25,4700Mc
432712,Q09S1023P01DsCU00SJS01SCCN_595,dgoncalves,hmem1,COMPLETED,80,02:14:24,,02:14:00,4700Mc
432712.batch,batch,,,COMPLETED,80,02:14:24,4.43M,00:00.347,4700Mc
432712.extern,extern,,,COMPLETED,80,02:14:24,0,00:00.001,4700Mc
432712.0,mprof,,,COMPLETED,80,02:14:23,200545.90M,02:14:00,4700Mc
432713,Q09S1023P01DsCU00SJS01SCCN_596,dgoncalves,hmem1,COMPLETED,80,02:13:18,,02:12:28,4700Mc
432713.batch,batch,,,COMPLETED,80,02:13:18,4.43M,00:00.384,4700Mc
432713.extern,extern,,,COMPLETED,80,02:13:18,0,00:00.001,4700Mc
432713.0,mprof,,,COMPLETED,80,02:13:15,200882.75M,02:12:27,4700Mc
432714,Q09S1023P01DsCU00SJS01SCCN_597,dgoncalves,hmem1,COMPLETED,80,02:10:39,,02:10:35,4700Mc
432714.batch,batch,,,COMPLETED,80,02:10:39,4.43M,00:00.344,4700Mc
432714.extern,extern,,,COMPLETED,80,02:10:39,0,00:00.001,4700Mc
432714.0,mprof,,,COMPLETED,80,02:10:38,201220.14M,02:10:34,4700Mc
432715,Q09S1023P01DsCU00SJS01SCCN_598,dgoncalves,hmem1,COMPLETED,80,02:19:11,,02:19:02,4700Mc
432715.batch,batch,,,COMPLETED,80,02:19:11,4.43M,00:00.341,4700Mc
432715.extern,extern,,,COMPLETED,80,02:19:11,0,00:00.001,4700Mc
432715.0,mprof,,,COMPLETED,80,02:19:09,201555.91M,02:19:02,4700Mc
432716,Q09S1023P01DsCU00SJS01SCCN_599,dgoncalves,hmem1,COMPLETED,80,02:10:45,,02:10:42,4700Mc
432716.batch,batch,,,COMPLETED,80,02:10:45,4.43M,00:00.346,4700Mc
432716.extern,extern,,,COMPLETED,80,02:10:45,0,00:00.001,4700Mc
432716.0,mprof,,,COMPLETED,80,02:10:44,201892.92M,02:10:42,4700Mc
432717,Q09S1023P01DsCU00SJS01SCCN_600,dgoncalves,hmem1,COMPLETED,80,02:13:37,,02:13:08,4700Mc
432717.batch,batch,,,COMPLETED,80,02:13:37,4.43M,00:00.344,4700Mc
432717.extern,extern,,,COMPLETED,80,02:13:37,0,00:00.001,4700Mc
432717.0,mprof,,,COMPLETED,80,02:13:35,202228.98M,02:13:07,4700Mc
432718,Q09S1023P01DsCU00SJS01SCCN_601,dgoncalves,hmem1,COMPLETED,80,02:11:57,,02:11:32,4700Mc
432718.batch,batch,,,COMPLETED,80,02:11:57,4.43M,00:00.383,4700Mc
432718.extern,extern,,,COMPLETED,80,02:11:57,0,00:00.001,4700Mc
432718.0,mprof,,,COMPLETED,80,02:11:52,202567.52M,02:11:32,4700Mc
432719,Q09S1023P01DsCU00SJS01SCCN_602,dgoncalves,hmem1,COMPLETED,80,02:11:29,,02:11:13,4700Mc
432719.batch,batch,,,COMPLETED,80,02:11:29,4.43M,00:00.368,4700Mc
432719.extern,extern,,,COMPLETED,80,02:11:29,0,00:00.001,4700Mc
432719.0,mprof,,,COMPLETED,80,02:11:26,202908.34M,02:11:13,4700Mc
432720,Q09S1023P01DsCU00SJS01SCCN_603,dgoncalves,hmem1,COMPLETED,80,02:17:00,,02:13:47,4700Mc
432720.batch,batch,,,COMPLETED,80,02:17:00,4.43M,00:00.363,4700Mc
432720.extern,extern,,,COMPLETED,80,02:17:00,0,00:00:00,4700Mc
432720.0,mprof,,,COMPLETED,80,02:16:59,203241.45M,02:13:47,4700Mc
432721,Q09S1023P01DsCU00SJS01SCCN_604,dgoncalves,hmem1,COMPLETED,80,02:14:01,,02:13:42,4700Mc
432721.batch,batch,,,COMPLETED,80,02:14:01,4.43M,00:00.357,4700Mc
432721.extern,extern,,,COMPLETED,80,02:14:01,0,00:00.001,4700Mc
432721.0,mprof,,,COMPLETED,80,02:13:59,203584.10M,02:13:42,4700Mc
432722,Q09S1023P01DsCU00SJS01SCCN_605,dgoncalves,hmem1,COMPLETED,80,02:14:02,,02:13:42,4700Mc
432722.batch,batch,,,COMPLETED,80,02:14:02,4.43M,00:00.390,4700Mc
432722.extern,extern,,,COMPLETED,80,02:14:02,0,00:00.001,4700Mc
432722.0,mprof,,,COMPLETED,80,02:13:58,203913.19M,02:13:42,4700Mc
432723,Q09S1023P01DsCU00SJS01SCCN_606,dgoncalves,hmem1,COMPLETED,80,02:13:00,,02:12:38,4700Mc
432723.batch,batch,,,COMPLETED,80,02:13:00,4.43M,00:00.353,4700Mc
432723.extern,extern,,,COMPLETED,80,02:13:00,0,00:00.001,4700Mc
432723.0,mprof,,,COMPLETED,80,02:12:59,204249.86M,02:12:37,4700Mc
432724,Q09S1023P01DsCU00SJS01SCCN_607,dgoncalves,hmem1,COMPLETED,80,02:15:15,,02:15:02,4700Mc
432724.batch,batch,,,COMPLETED,80,02:15:15,4.42M,00:00.345,4700Mc
432724.extern,extern,,,COMPLETED,80,02:15:15,0,00:00.001,4700Mc
432724.0,mprof,,,COMPLETED,80,02:15:14,204590.69M,02:15:02,4700Mc
432725,Q09S1023P01DsCU00SJS01SCCN_608,dgoncalves,hmem1,COMPLETED,80,02:13:17,,02:12:47,4700Mc
432725.batch,batch,,,COMPLETED,80,02:13:17,4.42M,00:00.359,4700Mc
432725.extern,extern,,,COMPLETED,80,02:13:17,0,00:00.001,4700Mc
432725.0,mprof,,,COMPLETED,80,02:13:16,204924.02M,02:12:46,4700Mc
432726,Q09S1023P01DsCU00SJS01SCCN_609,dgoncalves,hmem1,COMPLETED,80,02:14:47,,02:14:24,4700Mc
432726.batch,batch,,,COMPLETED,80,02:14:47,4.43M,00:00.405,4700Mc
432726.extern,extern,,,COMPLETED,80,02:14:47,0,00:00.001,4700Mc
432726.0,mprof,,,COMPLETED,80,02:14:44,205259.90M,02:14:24,4700Mc
432727,Q09S1023P01DsCU00SJS01SCCN_610,dgoncalves,hmem1,COMPLETED,80,02:14:57,,02:13:52,4700Mc
432727.batch,batch,,,COMPLETED,80,02:14:57,4.42M,00:00.352,4700Mc
432727.extern,extern,,,COMPLETED,80,02:14:57,0,00:00.001,4700Mc
432727.0,mprof,,,COMPLETED,80,02:14:56,205598.53M,02:13:52,4700Mc
432728,Q09S1023P01DsCU00SJS01SCCN_611,dgoncalves,hmem1,COMPLETED,80,02:17:11,,02:16:58,4700Mc
432728.batch,batch,,,COMPLETED,80,02:17:11,4.43M,00:00.362,4700Mc
432728.extern,extern,,,COMPLETED,80,02:17:11,0,00:00.001,4700Mc
432728.0,mprof,,,COMPLETED,80,02:17:10,205933.09M,02:16:58,4700Mc
432729,Q09S1023P01DsCU00SJS01SCCN_612,dgoncalves,hmem1,COMPLETED,80,02:15:13,,02:14:28,4700Mc
432729.batch,batch,,,COMPLETED,80,02:15:13,4.43M,00:00.342,4700Mc
432729.extern,extern,,,COMPLETED,80,02:15:14,0,00:00:00,4700Mc
432729.0,mprof,,,COMPLETED,80,02:15:12,206270.90M,02:14:28,4700Mc
432730,Q09S1023P01DsCU00SJS01SCCN_613,dgoncalves,hmem1,COMPLETED,80,02:15:27,,02:14:50,4700Mc
432730.batch,batch,,,COMPLETED,80,02:15:27,4.43M,00:00.398,4700Mc
432730.extern,extern,,,COMPLETED,80,02:15:27,0,00:00:00,4700Mc
432730.0,mprof,,,COMPLETED,80,02:15:24,206606.76M,02:14:50,4700Mc
432731,Q09S1023P01DsCU00SJS01SCCN_614,dgoncalves,hmem1,COMPLETED,80,02:15:50,,02:15:37,4700Mc
432731.batch,batch,,,COMPLETED,80,02:15:50,4.43M,00:00.352,4700Mc
432731.extern,extern,,,COMPLETED,80,02:15:50,0,00:00.001,4700Mc
432731.0,mprof,,,COMPLETED,80,02:15:49,206943.54M,02:15:37,4700Mc
432732,Q09S1023P01DsCU00SJS01SCCN_615,dgoncalves,hmem1,COMPLETED,80,02:21:50,,02:21:17,4700Mc
432732.batch,batch,,,COMPLETED,80,02:21:50,4.42M,00:00.353,4700Mc
432732.extern,extern,,,COMPLETED,80,02:21:50,0,00:00.001,4700Mc
432732.0,mprof,,,COMPLETED,80,02:21:48,207280.65M,02:21:17,4700Mc
432733,Q09S1023P01DsCU00SJS01SCCN_616,dgoncalves,hmem1,COMPLETED,80,02:21:41,,02:18:12,4700Mc
432733.batch,batch,,,COMPLETED,80,02:21:41,4.43M,00:00.352,4700Mc
432733.extern,extern,,,COMPLETED,80,02:21:41,0,00:00.001,4700Mc
432733.0,mprof,,,COMPLETED,80,02:21:40,207616.83M,02:18:12,4700Mc
432734,Q09S1023P01DsCU00SJS01SCCN_617,dgoncalves,hmem1,COMPLETED,80,02:17:34,,02:17:10,4700Mc
432734.batch,batch,,,COMPLETED,80,02:17:34,4.43M,00:00.385,4700Mc
432734.extern,extern,,,COMPLETED,80,02:17:34,0,00:00.001,4700Mc
432734.0,mprof,,,COMPLETED,80,02:17:31,207953.75M,02:17:10,4700Mc
432735,Q09S1023P01DsCU00SJS01SCCN_618,dgoncalves,hmem1,COMPLETED,80,02:18:39,,02:16:34,4700Mc
432735.batch,batch,,,COMPLETED,80,02:18:39,4.43M,00:00.349,4700Mc
432735.extern,extern,,,COMPLETED,80,02:18:39,0,00:00.001,4700Mc
432735.0,mprof,,,COMPLETED,80,02:18:38,208290.29M,02:16:34,4700Mc
432736,Q09S1023P01DsCU00SJS01SCCN_619,dgoncalves,hmem1,COMPLETED,80,02:15:25,,02:15:01,4700Mc
432736.batch,batch,,,COMPLETED,80,02:15:25,4.43M,00:00.349,4700Mc
432736.extern,extern,,,COMPLETED,80,02:15:25,0,00:00.001,4700Mc
432736.0,mprof,,,COMPLETED,80,02:15:24,208627.20M,02:15:00,4700Mc
432737,Q09S1023P01DsCU00SJS01SCCN_620,dgoncalves,hmem1,COMPLETED,80,02:19:30,,02:18:53,4700Mc
432737.batch,batch,,,COMPLETED,80,02:19:30,4.43M,00:00.391,4700Mc
432737.extern,extern,,,COMPLETED,80,02:19:30,0,00:00.001,4700Mc
432737.0,mprof,,,COMPLETED,80,02:19:26,208963.90M,02:18:53,4700Mc
432738,Q09S1023P01DsCU00SJS01SCCN_621,dgoncalves,hmem1,COMPLETED,80,02:17:52,,02:17:54,4700Mc
432738.batch,batch,,,COMPLETED,80,02:17:52,4.43M,00:00.349,4700Mc
432738.extern,extern,,,COMPLETED,80,02:17:52,0,00:00.001,4700Mc
432738.0,mprof,,,COMPLETED,80,02:17:50,209300.66M,02:17:54,4700Mc
432739,Q09S1023P01DsCU00SJS01SCCN_622,dgoncalves,hmem1,COMPLETED,80,02:16:19,,02:16:04,4700Mc
432739.batch,batch,,,COMPLETED,80,02:16:19,4.43M,00:00.360,4700Mc
432739.extern,extern,,,COMPLETED,80,02:16:19,0,00:00.001,4700Mc
432739.0,mprof,,,COMPLETED,80,02:16:18,209637.43M,02:16:03,4700Mc
432740,Q09S1023P01DsCU00SJS01SCCN_623,dgoncalves,hmem1,COMPLETED,80,02:17:09,,02:16:58,4700Mc
432740.batch,batch,,,COMPLETED,80,02:17:09,4.43M,00:00.351,4700Mc
432740.extern,extern,,,COMPLETED,80,02:17:10,0,00:00.001,4700Mc
432740.0,mprof,,,COMPLETED,80,02:17:08,209974.05M,02:16:58,4700Mc
432741,Q09S1023P01DsCU00SJS01SCCN_624,dgoncalves,hmem1,COMPLETED,80,02:16:56,,02:16:39,4700Mc
432741.batch,batch,,,COMPLETED,80,02:16:56,4.43M,00:00.352,4700Mc
432741.extern,extern,,,COMPLETED,80,02:16:56,0,00:00:00,4700Mc
432741.0,mprof,,,COMPLETED,80,02:16:54,210310.64M,02:16:39,4700Mc
432742,Q09S1023P01DsCU00SJS01SCCN_625,dgoncalves,hmem1,COMPLETED,80,02:19:16,,02:18:47,4700Mc
432742.batch,batch,,,COMPLETED,80,02:19:16,4.48M,00:00.402,4700Mc
432742.extern,extern,,,COMPLETED,80,02:19:16,0,00:00.001,4700Mc
432742.0,mprof,,,COMPLETED,80,02:19:12,210647.37M,02:18:46,4700Mc
432743,Q09S1023P01DsCU00SJS01SCCN_626,dgoncalves,hmem1,COMPLETED,80,02:17:35,,02:17:25,4700Mc
432743.batch,batch,,,COMPLETED,80,02:17:35,4.43M,00:00.343,4700Mc
432743.extern,extern,,,COMPLETED,80,02:17:35,0,00:00.001,4700Mc
432743.0,mprof,,,COMPLETED,80,02:17:34,210984.11M,02:17:24,4700Mc
432744,Q09S1023P01DsCU00SJS01SCCN_627,dgoncalves,hmem1,COMPLETED,80,02:22:04,,02:21:50,4700Mc
432744.batch,batch,,,COMPLETED,80,02:22:04,4.43M,00:00.354,4700Mc
432744.extern,extern,,,COMPLETED,80,02:22:04,0,00:00.001,4700Mc
432744.0,mprof,,,COMPLETED,80,02:22:01,211321.00M,02:21:50,4700Mc
432745,Q09S1023P01DsCU00SJS01SCCN_628,dgoncalves,hmem1,COMPLETED,80,02:20:19,,02:20:12,4700Mc
432745.batch,batch,,,COMPLETED,80,02:20:19,4.54M,00:00.344,4700Mc
432745.extern,extern,,,COMPLETED,80,02:20:19,0,00:00.001,4700Mc
432745.0,mprof,,,COMPLETED,80,02:20:17,211657.80M,02:20:12,4700Mc
432746,Q09S1023P01DsCU00SJS01SCCN_629,dgoncalves,hmem1,COMPLETED,80,02:24:39,,02:24:11,4700Mc
432746.batch,batch,,,COMPLETED,80,02:24:39,4.43M,00:00.386,4700Mc
432746.extern,extern,,,COMPLETED,80,02:24:39,0,00:00:00,4700Mc
432746.0,mprof,,,COMPLETED,80,02:24:35,211994.07M,02:24:11,4700Mc
432747,Q09S1023P01DsCU00SJS01SCCN_630,dgoncalves,hmem1,COMPLETED,80,02:20:37,,02:20:24,4700Mc
432747.batch,batch,,,COMPLETED,80,02:20:37,4.42M,00:00.343,4700Mc
432747.extern,extern,,,COMPLETED,80,02:20:37,0,00:00:00,4700Mc
432747.0,mprof,,,COMPLETED,80,02:20:34,212333.23M,02:20:24,4700Mc
432748,Q09S1023P01DsCU00SJS01SCCN_631,dgoncalves,hmem1,COMPLETED,80,02:21:12,,02:21:04,4700Mc
432748.batch,batch,,,COMPLETED,80,02:21:12,4.43M,00:00.354,4700Mc
432748.extern,extern,,,COMPLETED,80,02:21:12,0,00:00.001,4700Mc
432748.0,mprof,,,COMPLETED,80,02:21:11,212667.84M,02:21:03,4700Mc
432749,Q09S1023P01DsCU00SJS01SCCN_632,dgoncalves,hmem1,COMPLETED,80,02:19:18,,02:19:05,4700Mc
432749.batch,batch,,,COMPLETED,80,02:19:18,4.43M,00:00.362,4700Mc
432749.extern,extern,,,COMPLETED,80,02:19:18,0,00:00.001,4700Mc
432749.0,mprof,,,COMPLETED,80,02:19:16,213004.45M,02:19:05,4700Mc
432750,Q09S1023P01DsCU00SJS01SCCN_633,dgoncalves,hmem1,COMPLETED,80,02:25:10,,02:24:47,4700Mc
432750.batch,batch,,,COMPLETED,80,02:25:10,4.43M,00:00.377,4700Mc
432750.extern,extern,,,COMPLETED,80,02:25:11,0,00:00.001,4700Mc
432750.0,mprof,,,COMPLETED,80,02:25:07,213345.04M,02:24:47,4700Mc
432751,Q09S1023P01DsCU00SJS01SCCN_634,dgoncalves,hmem1,COMPLETED,80,02:22:31,,02:22:21,4700Mc
432751.batch,batch,,,COMPLETED,80,02:22:31,4.43M,00:00.348,4700Mc
432751.extern,extern,,,COMPLETED,80,02:22:31,0,00:00.001,4700Mc
432751.0,mprof,,,COMPLETED,80,02:22:28,213677.87M,02:22:20,4700Mc
432752,Q09S1023P01DsCU00SJS01SCCN_635,dgoncalves,hmem1,COMPLETED,80,02:26:44,,02:26:43,4700Mc
432752.batch,batch,,,COMPLETED,80,02:26:44,4.43M,00:00.343,4700Mc
432752.extern,extern,,,COMPLETED,80,02:26:44,0,00:00.001,4700Mc
432752.0,mprof,,,COMPLETED,80,02:26:43,214013.00M,02:26:43,4700Mc
432753,Q09S1023P01DsCU00SJS01SCCN_636,dgoncalves,hmem1,COMPLETED,80,02:23:39,,02:23:47,4700Mc
432753.batch,batch,,,COMPLETED,80,02:23:39,4.43M,00:00.351,4700Mc
432753.extern,extern,,,COMPLETED,80,02:23:39,0,00:00.001,4700Mc
432753.0,mprof,,,COMPLETED,80,02:23:37,214350.95M,02:23:47,4700Mc
432754,Q09S1023P01DsCU00SJS01SCCN_637,dgoncalves,hmem1,COMPLETED,80,02:22:45,,02:22:29,4700Mc
432754.batch,batch,,,COMPLETED,80,02:22:45,4.43M,00:00.371,4700Mc
432754.extern,extern,,,COMPLETED,80,02:22:46,0,00:00.001,4700Mc
432754.0,mprof,,,COMPLETED,80,02:22:42,214687.93M,02:22:29,4700Mc
432755,Q09S1023P01DsCU00SJS01SCCN_638,dgoncalves,hmem1,COMPLETED,80,02:22:55,,02:22:59,4700Mc
432755.batch,batch,,,COMPLETED,80,02:22:55,4.43M,00:00.354,4700Mc
432755.extern,extern,,,COMPLETED,80,02:22:55,0,00:00.001,4700Mc
432755.0,mprof,,,COMPLETED,80,02:22:53,215026.24M,02:22:58,4700Mc
432756,Q09S1023P01DsCU00SJS01SCCN_639,dgoncalves,hmem1,COMPLETED,80,02:22:20,,02:22:23,4700Mc
432756.batch,batch,,,COMPLETED,80,02:22:20,4.43M,00:00.343,4700Mc
432756.extern,extern,,,COMPLETED,80,02:22:20,0,00:00.001,4700Mc
432756.0,mprof,,,COMPLETED,80,02:22:17,215361.66M,02:22:23,4700Mc
432757,Q09S1023P01DsCU00SJS01SCCN_640,dgoncalves,hmem1,COMPLETED,80,02:26:18,,02:26:10,4700Mc
432757.batch,batch,,,COMPLETED,80,02:26:18,4.43M,00:00.348,4700Mc
432757.extern,extern,,,COMPLETED,80,02:26:18,0,00:00.001,4700Mc
432757.0,mprof,,,COMPLETED,80,02:26:17,215698.39M,02:26:10,4700Mc
432758,Q09S1023P01DsCU00SJS01SCCN_641,dgoncalves,hmem1,COMPLETED,80,02:26:59,,02:23:46,4700Mc
432758.batch,batch,,,COMPLETED,80,02:26:59,4.43M,00:00.387,4700Mc
432758.extern,extern,,,COMPLETED,80,02:26:59,0,00:00.001,4700Mc
432758.0,mprof,,,COMPLETED,80,02:26:55,216035.06M,02:23:45,4700Mc
432759,Q09S1023P01DsCU00SJS01SCCN_642,dgoncalves,hmem1,COMPLETED,80,02:24:18,,02:24:28,4700Mc
432759.batch,batch,,,COMPLETED,80,02:24:18,4.43M,00:00.350,4700Mc
432759.extern,extern,,,COMPLETED,80,02:24:18,0,00:00.001,4700Mc
432759.0,mprof,,,COMPLETED,80,02:24:17,216371.58M,02:24:28,4700Mc
432760,Q09S1023P01DsCU00SJS01SCCN_643,dgoncalves,hmem1,COMPLETED,80,02:23:20,,02:23:30,4700Mc
432760.batch,batch,,,COMPLETED,80,02:23:20,4.43M,00:00.339,4700Mc
432760.extern,extern,,,COMPLETED,80,02:23:20,0,00:00.001,4700Mc
432760.0,mprof,,,COMPLETED,80,02:23:18,216708.27M,02:23:29,4700Mc
432761,Q09S1023P01DsCU00SJS01SCCN_644,dgoncalves,hmem1,COMPLETED,80,02:23:10,,02:22:40,4700Mc
432761.batch,batch,,,COMPLETED,80,02:23:10,4.43M,00:00.358,4700Mc
432761.extern,extern,,,COMPLETED,80,02:23:10,0,00:00.001,4700Mc
432761.0,mprof,,,COMPLETED,80,02:23:09,217049.16M,02:22:40,4700Mc
432762,Q09S1023P01DsCU00SJS01SCCN_645,dgoncalves,hmem1,COMPLETED,80,02:22:27,,02:22:05,4700Mc
432762.batch,batch,,,COMPLETED,80,02:22:27,4.43M,00:00.384,4700Mc
432762.extern,extern,,,COMPLETED,80,02:22:27,0,00:00.001,4700Mc
432762.0,mprof,,,COMPLETED,80,02:22:24,217390.18M,02:22:05,4700Mc
432763,Q09S1023P01DsCU00SJS01SCCN_646,dgoncalves,hmem1,COMPLETED,80,02:23:18,,02:23:23,4700Mc
432763.batch,batch,,,COMPLETED,80,02:23:18,4.43M,00:00.351,4700Mc
432763.extern,extern,,,COMPLETED,80,02:23:18,0,00:00:00,4700Mc
432763.0,mprof,,,COMPLETED,80,02:23:17,217718.72M,02:23:22,4700Mc
432764,Q09S1023P01DsCU00SJS01SCCN_647,dgoncalves,hmem1,COMPLETED,80,02:23:57,,02:24:01,4700Mc
432764.batch,batch,,,COMPLETED,80,02:23:57,4.43M,00:00.363,4700Mc
432764.extern,extern,,,COMPLETED,80,02:23:57,0,00:00.001,4700Mc
432764.0,mprof,,,COMPLETED,80,02:23:55,218055.24M,02:24:00,4700Mc
